Urban Area GEOID,County Subdivision GEOID,Land Area,Water Area
24715,1317590978,16.35,0.085
24715,1317591002,4.081,0.079
24796,4203320136,3.217,0.039
24796,4203325136,0.043,0.0
24796,4203367792,3.37,0.016
24796,4206525136,0.529,0.0
24823,1708521202,2.319,0.014
24823,1906190597,0.882,0.0
24823,1906191085,24.394,0.074
24823,1906191086,4.251,0.0
24823,1906193024,0.054,0.0
24823,1906193309,0.791,0.0
24823,1906194077,1.476,0.0
24850,2713717000,38.748,3.29
24850,2713728682,6.247,0.0
24850,2713742056,0.235,0.0
24850,2713752630,2.94,0.0
24850,2713754060,1.52,0.0
24850,5503159800,0.631,0.001
24850,5503161250,0.13,0.0
24850,5503178650,15.964,1.646
24850,5503178660,0.452,0.005
24877,0504193051,2.936,0.0
24877,0504193870,0.171,0.0
24904,4834191090,4.937,0.0
24931,4013790780,13.611,0.064
24958,2611523400,3.901,0.037
25012,3601321105,4.235,0.013
25012,3601321116,1.598,0.006
25012,3601358981,5.854,0.0
25012,3601366916,1.065,0.0
25039,3708590104,6.672,0.0
25039,3708590920,4.01,0.053
25039,3708591348,0.429,0.0
25093,1714591010,0.287,0.0
25093,1714591011,0.154,0.0
25093,1714591012,0.543,0.019
25093,1714591013,0.29,0.0
25093,1714591014,0.275,0.0
25093,1714591015,0.214,0.0
25093,1714591016,0.318,0.0
25093,1714591017,0.22,0.0
25093,1714591018,0.453,0.0
25093,1714591019,0.763,0.001
25093,1714591020,0.243,0.0
25093,1714591021,0.301,0.0
25120,2615523500,1.871,0.0
25120,2615582040,1.91,0.048
25147,0806791083,9.451,0.033
25201,4001390793,12.006,0.016
25216,3301719700,3.98,0.025
25216,3301741460,0.008,0.0
25216,3301744820,0.049,0.0
25228,3703790136,6.209,0.037
25228,3703794016,1.792,0.004
25228,3706390516,0.114,0.0
25228,3706390932,37.385,0.146
25228,3706391760,17.184,0.196
25228,3706392344,28.177,0.301
25228,3706393764,60.21,0.447
25228,3713590620,30.963,0.174
25228,3713591040,1.081,0.001
25228,3718390576,0.241,0.0
25237,5303393078,2.474,0.001
25309,4704590046,0.204,0.0
25309,4704590616,0.054,0.0
25309,4704590806,0.83,0.006
25309,4704590996,2.09,0.0
25309,4704591186,1.513,0.0
25309,4704591376,1.665,0.0
25309,4704591566,3.794,0.009
25309,4704591756,2.826,0.073
25390,0803791140,3.406,0.018
25480,4904991634,2.021,0.0
25498,4832391100,21.115,0.14
25498,4832393165,0.03,0.001
25579,0610790760,1.35,0.0
25598,3602903199,4.986,0.017
25598,3602924130,0.615,0.0
25598,3602945601,0.217,0.0
25658,3610322194,33.499,2.255
25658,3610368473,2.353,0.012
25687,3902923730,4.193,0.083
25687,3902944226,2.4,0.0
25687,3902946368,0.265,0.009
25687,3902969512,5.85,0.0
25687,4200729392,0.05,0.001
25687,4200756432,0.065,0.001
25687,5402991308,2.702,0.535
25714,1309191014,5.962,0.072
25741,2404190080,11.15,0.133
