ZCTA5,Place GEOID,Land Area,Water Area
03820,3369940,7857,0
03823,3318820,74804,0
03824,3319620,7835395,145715
03833,3325300,11645286,389472
03835,3325940,16205520,0
03839,3365140,20380365,280516
03842,3332980,14102479,246907
03842,3333140,3295725,210521
03847,3353860,1730939,3678
03850,3346980,4152363,10183
03851,3348580,2092698,4419
03852,3348740,2231718,17029
03853,3346980,4777,1899294
03856,3351300,984324,0
03857,3352260,5831048,167898
03860,3314580,3524545,310094
03860,3353860,15642520,363423
03867,3365140,73568700,776677
03868,3365140,22654430,18941
03872,3367460,4179608,0
03874,3368340,2711245,1091952
03878,3369940,25377457,507426
03887,3377780,805025,0
03894,3386340,20360943,852360
03901,2304685,4073220,75564
03902,2310320,50615,0
03903,2370660,18626229,1076858
03904,2337235,7250590,1892216
03905,2337375,4941678,1716629
03906,2350290,8734545,3160
03908,2369995,7106858,190130
03909,2310320,9484527,605995
03909,2388160,7384491,430058
03910,2310320,128127,0
03911,2388160,918332,314990
04002,2300695,10185178,66171
04005,2304860,77756489,13146111
04006,2304860,163619,0
04008,2306330,9209640,0
04009,2307135,18296576,5475217
04011,2308395,50342124,4085034
04015,2311090,8502445,667575
04019,2360545,2155559,14267147
04020,2314450,7865884,179941
04021,2315500,10958006,7409
04032,2326490,4443771,0
04037,2326875,7774268,29999
04038,2328205,19831171,51691
04038,2340350,2979687,254659
04039,2328835,7601770,0
04043,2336500,17477291,0
04043,2383330,9010649,0
04046,2336710,7718402,313984
04047,2336885,1108540,17208
04048,2337795,7773683,1715882
04055,2348050,6709959,1957141
04057,2307135,851680,0
04061,2337795,5729854,1312429
04062,2353685,17420688,556889
04062,2372900,3092627,173356
04063,2355120,1901309,6431
04064,2355120,17353793,1802907
04068,2336885,879305,13422
04072,2364675,99933834,7436327
04073,2365725,97752525,2049827
04074,2318965,8188330,71971
04074,2354490,14526180,34431
04083,2365725,26023805,447755
04084,2373635,6936973,0
04085,2373985,25987420,418469
04086,2376925,28554748,898130
04092,2382105,44519435,443843
04096,2314800,2747038,2388884
04096,2340470,884606,1007425
04096,2387810,13575966,271954
04101,2360545,5256547,2335849
04102,2360545,15521021,1377736
04103,2360545,26498942,1945315
04105,2324480,6223574,1934426
04105,2324530,3942873,366662
04106,2371990,31239959,5037136
04107,2371990,15749,0
04108,2360545,3149321,13781100
04109,2360545,3214607,16358954
04210,2302060,153688541,16576854
04217,2304790,4217550,0
04224,2317705,4638662,270247
04236,2329220,6713750,8816
04239,2312770,5661291,205513
04240,2338740,88437058,3597593
04250,2340000,8940744,214754
04252,2340105,9528921,487102
04254,2340735,3114517,278920
04256,2344620,13838991,336132
04257,2345250,4580477,151581
04268,2353965,13068519,473684
04270,2356240,21466849,1702160
04276,2364255,20381000,296252
04280,2364535,1819784,1088096
04281,2371780,10038454,193903
04282,2377765,3770574,153165
04294,2385815,10596973,2325204
04330,2302100,142830769,7482145
04344,2324635,6156383,531708
04345,2327085,38689425,2314102
04346,2361735,5529868,249138
04347,2330550,15187230,569567
04357,2362610,18460368,231998
04359,2327085,1909050,0
04364,2386935,14320493,4315882
04401,2302795,88567956,868257
04401,2378815,7834727,494435
04411,2306645,5267452,202664
04412,2306925,39466907,1157209
04414,2308360,1241403,248
04415,2308360,420179,0
04416,2308780,29557410,8112480
04421,2311230,3993192,16201
04424,2316375,6413237,122156
04426,2318230,21706060,592633
04430,2321065,2919894,0
04441,2329500,10654247,1730664
04443,2330060,4967018,136953
04444,2302795,163402,0
04444,2330760,28391785,1731858
04448,2334225,19311195,682479
04457,2339440,19233004,2008001
04459,2344235,7350954,179666
04461,2345635,8657275,105169
04462,2345845,14695816,407608
04463,2345985,20066086,796538
04468,2355225,99907707,11462028
04469,2355575,2214669,0
04473,2355575,16021084,1708811
04489,2355225,645042,0
04491,2378640,1860688,274333
04496,2386725,15012420,1952021
04530,2303355,23617609,10616437
04538,2306085,2195494,0
04543,2316200,8952138,1750658
04553,2348610,5613562,1620886
04572,2379515,13974569,1035374
04578,2387040,10098492,89403
04605,2323200,205353140,37898203
04609,2302830,8223822,0
04614,2305665,12190440,22609
04619,2309585,88895273,14981802
04631,2321730,9414047,22534319
04649,2335975,4129325,1634584
04652,2341575,1351536,0
04654,2341925,6992138,383123
04658,2345565,4742041,670404
04662,2351095,1871759,2237838
04679,2372830,3487877,0
04693,2386620,5617054,0
04694,2387250,3019700,241798
04730,2333945,13613034,0
04732,2301675,11548609,60412
04734,2305350,7070858,0
04736,2310565,205362485,2082779
04739,2319385,10243094,795039
04742,2325580,7584778,301285
04743,2325720,13870461,677451
04746,2328555,1604426,194847
04747,2335030,3269335,134211
04750,2339265,6859838,0
04756,2342485,13704558,264474
04757,2343220,7777377,0
04758,2343675,5513583,82692
04763,2354350,8765571,0
04765,2357115,5150770,0
04769,2360825,196262928,4724197
04785,2378535,11196088,841880
04786,2380250,11571962,156569
04841,2363590,33259746,2060874
04843,2309690,9750024,5628
04861,2376330,5480632,114572
04901,2380740,35048863,1228031
04901,2386480,15523305,1584340
04911,2301360,3356469,164243
04915,2303950,88164075,11204245
04920,2304965,5852906,0
04927,2313435,22940559,804190
04928,2314275,5514092,0
04930,2317495,12229873,1517251
04937,2324285,4757801,500449
04938,2324740,10225727,25106
04943,2331705,5761361,125616
04947,2336990,9421726,18391
04950,2342625,16645612,735602
04953,2349100,9107063,3502630
04957,2349800,28675834,1192337
04958,2349975,5466294,157075
04963,2354525,14002733,777994
04967,2358970,24340211,535735
04970,2361805,6729469,1385494
04974,2366600,11268029,2560900
04976,2368875,34615576,1873307
04988,2378220,4746252,12742
04992,2324740,225797,0
05001,5032205,3027787,176836
05001,5057775,22169,0
05001,5083575,5959443,110066
05001,5084025,5514187,5985
05032,5005725,4938700,201799
05033,5007225,2471091,110266
05038,5013450,2305718,2187
05045,5025600,1533533,101686
05046,5030475,5686896,71668
05048,5032350,2815300,4513
05048,5050500,341770,0
05051,5048100,12858082,306805
05052,5050500,2257220,60754
05055,5052825,3762650,1605
05059,5057775,4775036,219703
05060,5058000,11617103,106499
05068,5068050,2875991,183210
05071,5069250,2207936,2541
05081,5078025,4895006,95918
05089,5001750,2617519,308
05089,5085000,3191626,279416
05091,5069250,179834,0
05091,5083125,2187700,144656
05091,5085900,3056476,84973
05101,5004225,3545881,45963
05101,5052375,934841,35010
05101,5062950,305261,29672
05142,5012175,2152350,135749
05142,5057400,371135,0
05143,5013600,4149445,99310
05146,5028825,335004,0
05148,5040150,924532,48581
05149,5041200,3465801,53119
05150,5051925,2202621,61259
05151,5054850,472250,20677
05153,5057400,1678866,62627
05154,5062950,910712,14598
05155,5067225,1611419,51136
05155,5070825,2408884,6191
05156,5001750,645376,12780
05156,5051925,974513,0
05156,5069475,8656302,260547
05158,5052375,294479,4331
05158,5081325,3519242,14599
05161,5081925,459205,1455
05201,5004750,12511982,92889
05201,5053125,952064,0
05201,5068200,112700,0
05250,5001375,7321964,130001
05251,5017650,5391377,48366
05252,5001375,2609350,18648
05253,5020350,5757483,31739
05254,5042700,6497258,38852
05255,5042700,2661965,35304
05255,5042925,11981943,42340
05257,5049075,4850005,69939
05260,5051325,2717457,34554
05261,5051325,363031,20053
05261,5056950,1327884,16445
05261,5057100,4032211,0
05262,5068200,5691270,7761
05301,5001035,1683784,602
05301,5007975,10883919,908020
05301,5078850,4235188,15036
05301,5079750,335306,0
05340,5070825,3724740,70642
05342,5036025,2948448,65619
05343,5036100,1979670,27826
05343,5070825,669600,0
05345,5048325,456112,436
05346,5057625,3631755,8307
05346,5081325,12372,0
05350,5058525,3182584,25767
05352,5069700,13877153,5711
05353,5032050,849033,7616
05353,5073225,902890,1005
05355,5076150,287658,11988
05361,5083875,420717,0
05363,5013860,5366557,2848
05363,5084625,2805858,39104
05401,5010675,15768441,6830094
05401,5066175,37959,0
05403,5010675,19156,0
05403,5066175,42389913,447319
05404,5085150,3617910,283224
05405,5010675,511281,8144
05408,5010675,10405967,6534924
05408,5066175,51945,33450029
05441,5002425,2139525,0
05443,5008950,5511780,69466
05443,5067150,6153594,80867
05444,5011425,3196614,61696
05445,5019975,1100880,0
05445,5079335,1819634,8599
05446,5085150,17221,0
05448,5002425,554338,0
05450,5024025,9180105,260886
05452,5024400,11824539,456927
05454,5024850,4903207,171069
05459,5033175,1720239,68896
05461,5033400,3216907,3874
05462,5031600,358093,0
05462,5034525,1924488,81403
05462,5034675,782841,5619
05464,5011425,7072,0
05464,5036475,2010008,67464
05465,5074125,1072384,0
05468,5045175,8067388,435773
05472,5048550,6922615,8907
05476,5059050,2740003,122306
05477,5006700,1128451,0
05477,5034525,205389,0
05477,5059200,2970009,234771
05478,5061675,5066084,4268
05482,5064225,18472829,1589483
05482,5066175,144739,0
05486,5066925,2791883,889398
05488,5033325,750598,192039
05488,5071650,1972465,80678
05489,5074050,553331,0
05489,5074125,865519,0
05491,5074650,6359939,199983
05494,5080275,2907549,75539
05495,5062046,2328725,429
05602,5046000,26049011,499130
05641,5003175,10321130,83385
05641,5019075,5709716,21175
05641,5066025,3339445,6006
05641,5077800,3047557,9781
05647,5011050,2976568,473
05649,5019075,1140735,15210
05651,5021850,595679,20150
05652,5050725,180938,0
05654,5029425,4378762,62741
05654,5066025,1589299,2518
05655,5034975,2969082,10305
05655,5050725,5553672,65850
05656,5037000,3022633,135487
05656,5050725,1394505,0
05658,5043525,668588,24418
05661,5046825,5064862,179202
05663,5050200,5801879,113182
05667,5055750,1216582,13028
05672,5070450,2109937,21827
05673,5075250,1658560,38493
05676,5006475,177180,0
05676,5076900,3351904,73457
05677,5077050,1125081,0
05678,5077800,2105128,109967
05679,5084100,8704202,15741
05680,5085300,2312724,98281
05682,5086050,313231,9826
05701,5049450,1545249,2570
05701,5061225,19550880,302416
05732,5012062,511929,1294
05733,5007675,7330278,11574
05735,5011875,3294758,16748
05735,5012062,4789954,33096
05737,5014275,1174257,0
05739,5016750,1851889,433
05743,5005125,10033001,162085
05743,5025450,7266306,75778
05744,5055525,1295480,16912
05744,5057246,530730,0
05751,5037750,15600555,175255
05753,5021700,1894337,38699
05753,5044275,36696142,521836
05757,5044725,1792550,0
05759,5049450,1908377,7422
05761,5054175,6343238,3354
05763,5055525,3800489,0
05764,5022300,2008225,24613
05764,5056800,1628257,16334
05765,5057246,8287473,130474
05767,5060025,1641308,33195
05773,5075850,4296138,35772
05774,5077875,2053276,38595
05775,5082150,1108705,5996
05777,5082375,9535344,49648
05819,5062125,33272916,583803
05820,5000400,3992913,25599
05821,5002800,1619571,50049
05822,5003475,2930186,33068
05824,5015175,2845728,73030
05825,5016075,682931,29603
05828,5017050,2654215,3549
05829,5017425,3492201,22138
05829,5017500,98309,0
05830,5017500,1782213,6195
05832,5019600,1367135,22363
05839,5028000,4532164,1256
05841,5030100,6712946,3182905
05842,5030325,5794792,47151
05843,5031750,3725397,43768
05845,5035500,2544511,42460
05846,5035725,10796145,992759
05847,5040450,7454692,11207
05850,5041800,631032,34028
05851,5041650,677258,0
05851,5041800,350165,4451
05851,5041950,1833852,69658
05855,5017425,115415,0
05855,5048850,15178047,4587303
05857,5049000,1023247,9365
05859,5052075,4853206,117829
05859,5073450,1874234,30786
05860,5053575,2288704,84400
05862,5054325,3990515,0
05866,5064000,1666602,16617
05867,5071500,4606855,425
05868,5073450,530506,31284
05871,5079150,1228300,2493
05902,5004150,3280516,122433
05902,5011725,101315,35945
05903,5011725,3965999,63142
05904,5027925,1019966,123694
05906,5027925,126406,34572
05906,5041350,6574708,2281
06002,0906050,3019491,0
06010,0908420,68344587,1047480
06016,0908770,15345943,89041
06018,0910870,4520786,1090
06019,0912370,4559100,0
06019,0916120,8116490,1084480
06029,0918220,19637799,713507
06031,0927390,4131666,0
06032,0950370,58803,0
06032,0952210,287373,0
06033,0931270,12828906,245666
06035,0966455,8477506,0
06037,0940150,15516038,426093
06039,0941830,8055834,1444650
06040,0944690,15907577,74869
06042,0944690,7963696,70549
06051,0940150,9637,0
06051,0950370,10619150,0
06052,0950370,6677415,55654
06053,0950370,17338917,131730
06057,0951420,7828958,533394
06058,0953400,2979380,0
06060,0954660,21605083,2582
06061,0951420,425903,0
06062,0908420,47572,0
06063,0960540,1318605,0
06063,0964880,68078,0
06065,0964880,1181925,0
06066,0965230,4728310,142113
06068,0941830,1857498,0
06069,0967890,7750528,51370
06070,0969010,11437481,12213
06070,0980770,2932906,0
06070,0983990,4403763,0
06071,0969150,6335310,0
06076,0918220,2305065,0
06076,0972300,16511185,92825
06078,0974655,5546667,4167
06081,0975100,1669268,134754
06082,0937770,14690525,7780
06082,0968450,9751460,15826
06082,0971460,13759770,0
06082,0975940,5271406,787133
06084,0918220,1158238,0
06089,0969010,377158,0
06089,0980770,4781133,51635
06092,0980770,46795,0
06092,0983990,7592910,0
06095,0937000,10255,0
06096,0987140,23371117,885163
06098,0987350,12645574,463589
06103,0937000,1502379,313518
06105,0937000,5378525,0
06105,0982660,491577,0
06106,0937000,10790608,3475
06107,0982660,17094781,438825
06108,0922700,21091775,1168938
06109,0984970,31862532,2071398
06110,0937000,20544,0
06110,0982660,8409191,0
06111,0952210,33746725,0
06112,0937000,7690024,24339
06114,0937000,10475561,365690
06117,0982660,25170170,657696
06118,0922700,25546541,735217
06119,0982660,5394430,0
06120,0937000,9144751,1044531
06226,0971250,5625424,2831
06226,0985810,11962112,258801
06234,0909120,2988999,0
06234,0921160,6580702,75657
06234,0980630,1531351,0
06238,0917835,9259019,1535762
06238,0969990,8412374,10743
06239,0918780,2832746,169737
06239,0980630,1629957,53747
06241,0918990,2414802,0
06250,0945120,6505563,907032
06255,0946240,1513218,0
06255,0954730,5868242,0
06255,0963270,8257398,412464
06256,0985810,2070154,84967
06260,0962640,10095380,125521
06262,0963270,2991900,82282
06266,0971250,2395902,68166
06268,0945120,1620842,0
06268,0973980,16061403,69626
06269,0973980,3243615,41626
06277,0946240,650326,0
06278,0941238,340918,211451
06280,0971250,50038,0
06280,0985810,8768,0
06281,0941226,280158,0
06281,0963165,843070,356869
06281,0971530,12592546,66464
06281,0987455,237296,284673
06282,0941226,672236,450916
06320,0952280,14558137,4791287
06330,0902550,3222957,174816
06335,0930190,2498855,910577
06339,0945995,1661360,0
06340,0934180,7985936,2688192
06340,0934460,1106552,42056
06340,0943790,3983624,117096
06340,0953260,3420010,1798054
06340,0961730,3476182,185512
06351,0939940,1825133,98500
06353,0958520,455489,0
06354,0949180,6310689,95083
06355,0949810,7945281,1024084
06355,0953260,529183,0
06355,0957180,11109566,246207
06357,0953120,3902684,1659554
06360,0956200,69456031,3395377
06365,0945995,15392,0
06370,0958520,1195517,0
06374,0960090,4419503,51679
06374,0980630,933560,0
06378,0949810,1505578,97108
06378,0973700,883234,1044461
06379,0959140,8837168,34723
06380,0956200,2495571,88456
06382,0958520,9430235,577803
06385,0980210,4889173,12210
06387,0980630,150088,0
06389,0956200,728583,0
06390,3625923,10480878,2355901
06401,0901150,15579067,435200
06401,0919480,28236,0
06405,0907345,4836169,532784
06409,0926370,51214,0
06410,0914200,10364598,0
06412,0914370,6930020,72966
06413,0915420,6196883,731010
06415,0915840,11575808,0
06417,0919200,9832155,384569
06418,0901150,9541,0
06418,0919480,13065888,906368
06422,0920740,21363906,6291
06423,0949110,759057,0
06424,0922420,10489546,51320
06424,0941410,14222304,2076424
06426,0926370,9897617,3418887
06437,0935020,5650297,12120
06438,0938050,2758125,159467
06441,0938050,13313983,646930
06443,0944630,5284541,30995
06447,0975200,2977023,328952
06450,0946450,36057402,378456
06451,0946450,25409550,561988
06457,0947290,105374323,3483836
06460,0988050,711135,1864071
06468,0924520,16853996,396062
06468,0973280,17400028,26341
06469,0949110,7962046,52838
06470,0906680,2104385,0
06470,0920250,1114601,0
06470,0937490,1208821,0
06470,0952910,5967206,0
06470,0966700,775394,0
06472,0954450,20681506,29229
06473,0922980,2086738,0
06473,0954940,53974694,714453
06475,0927810,1010140,0
06475,0957390,5110264,2346447
06475,0967050,1998727,513440
06477,0957670,44498764,616353
06479,0960260,2574550,0
06480,0961870,15527166,1630990
06482,0966700,40826503,1756145
06484,0968100,79334981,3292855
06488,0937930,6784230,42338
06492,0978880,18798941,310304
06498,0981750,4370967,1061884
06510,0952000,697305,0
06511,0952000,15029782,205396
06512,0922980,21332596,3094450
06512,0952000,6001946,623894
06513,0922980,8428050,21543
06513,0952000,10275913,1012862
06514,0952000,13849,0
06515,0952000,11805824,79728
06516,0982800,27842630,431797
06518,0963313,998185,0
06519,0952000,4582455,1816411
06604,0908000,8171529,4858983
06605,0908000,5920845,1019309
06606,0908000,13681176,426140
06607,0908000,2975776,2001479
06608,0908000,2662296,342931
06610,0908000,7973746,56926
06611,0908000,221270,0
06611,0918675,12632258,7898
06611,0943580,8378894,0
06611,0975116,9486791,345128
06611,0977278,14771293,270528
06612,0960365,2131643,0
06614,0957880,5837341,139514
06614,0974303,1163818,0
06615,0944000,2168190,1636258
06615,0974303,454063,0
06702,0980000,1731832,55091
06704,0980000,20916451,501373
06705,0980000,14100829,43457
06706,0980000,9936402,306467
06708,0980000,24469366,187441
06710,0980000,2509599,0
06750,0902690,2616808,0
