"GEO_ID","NAME","B01003_001E","B01003_001M",
"0500000US29223","Wayne County, Missouri","11081","*****",
"0500000US29225","Webster County, Missouri","39265","*****",
"0500000US29227","Worth County, Missouri","1982","*****",
"0500000US29229","Wright County, Missouri","18475","*****",
"0500000US29510","St. Louis city, Missouri","298018","*****",
"0500000US30001","Beaverhead County, Montana","9469","*****",
"0500000US30003","Big Horn County, Montana","13090","*****",
"0500000US30005","Blaine County, Montana","7030","*****",
"0500000US30007","Broadwater County, Montana","6977","*****",
"0500000US30009","Carbon County, Montana","10645","*****",
"0500000US30011","Carter County, Montana","1332","123",
"0500000US30013","Cascade County, Montana","84423","*****",
"0500000US30015","Chouteau County, Montana","5897","*****",
"0500000US30017","Custer County, Montana","11957","*****",
"0500000US30019","Daniels County, Montana","1535","166",
"0500000US30021","Dawson County, Montana","8915","*****",
"0500000US30023","Deer Lodge County, Montana","9435","*****",
"0500000US30025","Fallon County, Montana","2941","171",
"0500000US30027","Fergus County, Montana","11496","*****",
"0500000US30029","Flathead County, Montana","105950","*****",
"0500000US30031","Gallatin County, Montana","119685","*****",
"0500000US30033","Garfield County, Montana","976","107",
"0500000US30035","Glacier County, Montana","13781","*****",
"0500000US30037","Golden Valley County, Montana","841","119",
"0500000US30039","Granite County, Montana","3368","*****",
"0500000US30041","Hill County, Montana","16238","*****",
"0500000US30043","Jefferson County, Montana","12273","*****",
"0500000US30045","Judith Basin County, Montana","2039","*****",
"0500000US30047","Lake County, Montana","31509","*****",
"0500000US30049","Lewis and Clark County, Montana","71487","*****",
"0500000US30051","Liberty County, Montana","1993","*****",
"0500000US30053","Lincoln County, Montana","20157","*****",
"0500000US30055","McCone County, Montana","1746","151",
"0500000US30057","Madison County, Montana","8742","*****",
"0500000US30059","Meagher County, Montana","1948","*****",
"0500000US30061","Mineral County, Montana","4652","*****",
"0500000US30063","Missoula County, Montana","118541","*****",
"0500000US30065","Musselshell County, Montana","4924","170",
"0500000US30067","Park County, Montana","17320","*****",
"0500000US30069","Petroleum County, Montana","416","106",
"0500000US30071","Phillips County, Montana","4233","*****",
"0500000US30073","Pondera County, Montana","5987","*****",
"0500000US30075","Powder River County, Montana","1773","123",
"0500000US30077","Powell County, Montana","6998","*****",
"0500000US30079","Prairie County, Montana","1283","142",
"0500000US30081","Ravalli County, Montana","44876","*****",
"0500000US30083","Richland County, Montana","11366","*****",
"0500000US30085","Roosevelt County, Montana","10799","*****",
"0500000US30087","Rosebud County, Montana","8310","*****",
"0500000US30089","Sanders County, Montana","12615","*****",
"0500000US30091","Sheridan County, Montana","3700","166",
"0500000US30093","Silver Bow County, Montana","35306","*****",
"0500000US30095","Stillwater County, Montana","8978","*****",
"0500000US30097","Sweet Grass County, Montana","3697","*****",
"0500000US30099","Teton County, Montana","6238","*****",
"0500000US30101","Toole County, Montana","5018","*****",
"0500000US30103","Treasure County, Montana","680","127",
"0500000US30105","Valley County, Montana","7552","*****",
"0500000US30107","Wheatland County, Montana","2060","*****",
"0500000US30109","Wibaux County, Montana","1119","136",
"0500000US30111","Yellowstone County, Montana","165524","*****",
"0500000US31001","Adams County, Nebraska","31143","*****",
"0500000US31003","Antelope County, Nebraska","6302","*****",
"0500000US31005","Arthur County, Nebraska","485","93",
"0500000US31007","Banner County, Nebraska","670","94",
"0500000US31009","Blaine County, Nebraska","384","57",
"0500000US31011","Boone County, Nebraska","5397","*****",
"0500000US31013","Box Butte County, Nebraska","10778","*****",
"0500000US31015","Boyd County, Nebraska","1767","116",
"0500000US31017","Brown County, Nebraska","2691","129",
"0500000US31019","Buffalo County, Nebraska","50103","*****",
"0500000US31021","Burt County, Nebraska","6717","*****",
"0500000US31023","Butler County, Nebraska","8373","*****",
"0500000US31025","Cass County, Nebraska","26749","*****",
"0500000US31027","Cedar County, Nebraska","8375","*****",
"0500000US31029","Chase County, Nebraska","3704","164",
"0500000US31031","Cherry County, Nebraska","5473","*****",
"0500000US31033","Cheyenne County, Nebraska","9489","*****",
"0500000US31035","Clay County, Nebraska","6088","*****",
"0500000US31037","Colfax County, Nebraska","10563","*****",
"0500000US31039","Cuming County, Nebraska","9000","*****",
"0500000US31041","Custer County, Nebraska","10566","*****",
"0500000US31043","Dakota County, Nebraska","21308","*****",
"0500000US31045","Dawes County, Nebraska","8279","*****",
"0500000US31047","Dawson County, Nebraska","24037","*****",
"0500000US31049","Deuel County, Nebraska","1858","*****",
"0500000US31051","Dixon County, Nebraska","5579","*****",
"0500000US31053","Dodge County, Nebraska","37175","*****",
"0500000US31055","Douglas County, Nebraska","582638","*****",
"0500000US31057","Dundy County, Nebraska","1825","164",
"0500000US31059","Fillmore County, Nebraska","5557","*****",
"0500000US31061","Franklin County, Nebraska","2901","*****",
"0500000US31063","Frontier County, Nebraska","2491","71",
"0500000US31065","Furnas County, Nebraska","4630","*****",
"0500000US31067","Gage County, Nebraska","21654","*****",
"0500000US31069","Garden County, Nebraska","1778","117",
"0500000US31071","Garfield County, Nebraska","1833","101",
"0500000US31073","Gosper County, Nebraska","1873","175",
"0500000US31075","Grant County, Nebraska","649","76",
"0500000US31077","Greeley County, Nebraska","2212","*****",
"0500000US31079","Hall County, Nebraska","62575","*****",
"0500000US31081","Hamilton County, Nebraska","9400","*****",
"0500000US31083","Harlan County, Nebraska","3094","175",
"0500000US31085","Hayes County, Nebraska","919","71",
"0500000US31087","Hitchcock County, Nebraska","2620","*****",
"0500000US31089","Holt County, Nebraska","10149","*****",
"0500000US31091","Hooker County, Nebraska","659","87",
"0500000US31093","Howard County, Nebraska","6476","*****",
"0500000US31095","Jefferson County, Nebraska","7185","*****",
"0500000US31097","Johnson County, Nebraska","5294","*****",
"0500000US31099","Kearney County, Nebraska","6655","*****",
"0500000US31101","Keith County, Nebraska","8303","*****",
"0500000US31103","Keya Paha County, Nebraska","987","129",
"0500000US31105","Kimball County, Nebraska","3395","187",
"0500000US31107","Knox County, Nebraska","8415","*****",
"0500000US31109","Lancaster County, Nebraska","322063","*****",
"0500000US31111","Lincoln County, Nebraska","34532","*****",
"0500000US31113","Logan County, Nebraska","839","98",
"0500000US31115","Loup County, Nebraska","629","79",
"0500000US31117","McPherson County, Nebraska","456","78",
"0500000US31119","Madison County, Nebraska","35538","*****",
"0500000US31121","Merrick County, Nebraska","7675","*****",
"0500000US31123","Morrill County, Nebraska","4562","*****",
"0500000US31125","Nance County, Nebraska","3366","*****",
"0500000US31127","Nemaha County, Nebraska","7019","*****",
"0500000US31129","Nuckolls County, Nebraska","4092","*****",
"0500000US31131","Otoe County, Nebraska","15995","*****",
"0500000US31133","Pawnee County, Nebraska","2553","*****",
"0500000US31135","Perkins County, Nebraska","2860","*****",
"0500000US31137","Phelps County, Nebraska","8966","*****",
"0500000US31139","Pierce County, Nebraska","7301","*****",
"0500000US31141","Platte County, Nebraska","34219","*****",
"0500000US31143","Polk County, Nebraska","5182","*****",
"0500000US31145","Red Willow County, Nebraska","10690","*****",
"0500000US31147","Richardson County, Nebraska","7850","*****",
"0500000US31149","Rock County, Nebraska","1312","116",
"0500000US31151","Saline County, Nebraska","14275","*****",
"0500000US31153","Sarpy County, Nebraska","191272","*****",
"0500000US31155","Saunders County, Nebraska","22374","*****",
"0500000US31157","Scotts Bluff County, Nebraska","36048","*****",
"0500000US31159","Seward County, Nebraska","17644","*****",
"0500000US31161","Sheridan County, Nebraska","5102","*****",
"0500000US31163","Sherman County, Nebraska","2970","*****",
"0500000US31165","Sioux County, Nebraska","1162","161",
"0500000US31167","Stanton County, Nebraska","5828","*****",
"0500000US31169","Thayer County, Nebraska","5006","*****",
"0500000US31171","Thomas County, Nebraska","592","61",
"0500000US31173","Thurston County, Nebraska","6716","*****",
"0500000US31175","Valley County, Nebraska","4053","79",
"0500000US31177","Washington County, Nebraska","20884","*****",
"0500000US31179","Wayne County, Nebraska","9701","*****",
"0500000US31181","Webster County, Nebraska","3410","*****",
"0500000US31183","Wheeler County, Nebraska","771","101",
"0500000US31185","York County, Nebraska","14212","*****",
"0500000US32001","Churchill County, Nevada","25409","*****",
"0500000US32003","Clark County, Nevada","2265926","*****",
"0500000US32005","Douglas County, Nevada","49476","*****",
"0500000US32007","Elko County, Nevada","53600","*****",
"0500000US32009","Esmeralda County, Nevada","980","265",
"0500000US32011","Eureka County, Nevada","1622","265",
"0500000US32013","Humboldt County, Nevada","17266","*****",
"0500000US32015","Lander County, Nevada","5728","*****",
"0500000US32017","Lincoln County, Nevada","4507","*****",
"0500000US32019","Lyon County, Nevada","59435","*****",
"0500000US32021","Mineral County, Nevada","4568","*****",
"0500000US32023","Nye County, Nevada","51698","*****",
"0500000US32027","Pershing County, Nevada","6587","*****",
"0500000US32029","Storey County, Nevada","4095","*****",
"0500000US32031","Washoe County, Nevada","486674","*****",
"0500000US32033","White Pine County, Nevada","8997","*****",
"0500000US32510","Carson City, Nevada","58249","*****",
"0500000US33001","Belknap County, New Hampshire","63914","*****",
"0500000US33003","Carroll County, New Hampshire","50679","*****",
"0500000US33005","Cheshire County, New Hampshire","76610","*****",
"0500000US33007","Coos County, New Hampshire","31430","*****",
"0500000US33009","Grafton County, New Hampshire","90836","*****",
"0500000US33011","Hillsborough County, New Hampshire","422733","*****",
"0500000US33013","Merrimack County, New Hampshire","153918","*****",
"0500000US33015","Rockingham County, New Hampshire","315169","*****",
"0500000US33017","Strafford County, New Hampshire","130965","*****",
"0500000US33019","Sullivan County, New Hampshire","43356","*****",
"0500000US34001","Atlantic County, New Jersey","274339","*****",
"0500000US34003","Bergen County, New Jersey","953243","*****",
"0500000US34005","Burlington County, New Jersey","461853","*****",
"0500000US34007","Camden County, New Jersey","522581","*****",
"0500000US34009","Cape May County, New Jersey","95456","*****",
"0500000US34011","Cumberland County, New Jersey","153588","*****",
"0500000US34013","Essex County, New Jersey","853374","*****",
"0500000US34015","Gloucester County, New Jersey","302621","*****",
"0500000US34017","Hudson County, New Jersey","712029","*****",
"0500000US34019","Hunterdon County, New Jersey","129099","*****",
"0500000US34021","Mercer County, New Jersey","383732","*****",
"0500000US34023","Middlesex County, New Jersey","860147","*****",
"0500000US34025","Monmouth County, New Jersey","643064","*****",
"0500000US34027","Morris County, New Jersey","508816","*****",
"0500000US34029","Ocean County, New Jersey","638691","*****",
"0500000US34031","Passaic County, New Jersey","519986","*****",
"0500000US34033","Salem County, New Jersey","64840","*****",
"0500000US34035","Somerset County, New Jersey","344978","*****",
"0500000US34037","Sussex County, New Jersey","144808","*****",
"0500000US34039","Union County, New Jersey","572079","*****",
"0500000US34041","Warren County, New Jersey","109739","*****",
"0500000US35001","Bernalillo County, New Mexico","674692","*****",
"0500000US35003","Catron County, New Mexico","3635","*****",
"0500000US35005","Chaves County, New Mexico","64701","*****",
"0500000US35006","Cibola County, New Mexico","27211","*****",
"0500000US35007","Colfax County, New Mexico","12370","*****",
"0500000US35009","Curry County, New Mexico","48327","*****",
"0500000US35011","De Baca County, New Mexico","1695","173",
"0500000US35013","Doña Ana County, New Mexico","219870","*****",
"0500000US35015","Eddy County, New Mexico","61264","*****",
"0500000US35017","Grant County, New Mexico","28006","*****",
"0500000US35019","Guadalupe County, New Mexico","4413","*****",
"0500000US35021","Harding County, New Mexico","671","173",
"0500000US35023","Hidalgo County, New Mexico","4160","*****",
"0500000US35025","Lea County, New Mexico","73103","*****",
"0500000US35027","Lincoln County, New Mexico","20222","*****",
"0500000US35028","Los Alamos County, New Mexico","19253","*****",
"0500000US35029","Luna County, New Mexico","25393","*****",
"0500000US35031","McKinley County, New Mexico","72073","*****",
"0500000US35033","Mora County, New Mexico","4208","*****",
"0500000US35035","Otero County, New Mexico","67850","*****",
"0500000US35037","Quay County, New Mexico","8641","*****",
"0500000US35039","Rio Arriba County, New Mexico","40285","*****",
"0500000US35041","Roosevelt County, New Mexico","19142","*****",
"0500000US35043","Sandoval County, New Mexico","149460","*****",
"0500000US35045","San Juan County, New Mexico","121798","*****",
"0500000US35047","San Miguel County, New Mexico","27215","*****",
"0500000US35049","Santa Fe County, New Mexico","154481","*****",
"0500000US35051","Sierra County, New Mexico","11506","*****",
"0500000US35053","Socorro County, New Mexico","16453","*****",
"0500000US35055","Taos County, New Mexico","34475","*****",
"0500000US35057","Torrance County, New Mexico","15203","*****",
"0500000US35059","Union County, New Mexico","4074","*****",
"0500000US35061","Valencia County, New Mexico","76613","*****",
"0500000US36001","Albany County, New York","315041","*****",
"0500000US36003","Allegany County, New York","47222","*****",
"0500000US36005","Bronx County, New York","1443229","*****",
"0500000US36007","Broome County, New York","198365","*****",
"0500000US36009","Cattaraugus County, New York","77000","*****",
"0500000US36011","Cayuga County, New York","76171","*****",
"0500000US36013","Chautauqua County, New York","127440","*****",
"0500000US36015","Chemung County, New York","83584","*****",
"0500000US36017","Chenango County, New York","47096","*****",
"0500000US36019","Clinton County, New York","79839","*****",
"0500000US36021","Columbia County, New York","61469","*****",
"0500000US36023","Cortland County, New York","46755","*****",
"0500000US36025","Delaware County, New York","44637","*****",
"0500000US36027","Dutchess County, New York","296467","*****",
"0500000US36029","Erie County, New York","951232","*****",
"0500000US36031","Essex County, New York","37314","*****",
"0500000US36033","Franklin County, New York","47459","*****",
"0500000US36035","Fulton County, New York","53280","*****",
"0500000US36037","Genesee County, New York","58204","*****",
"0500000US36039","Greene County, New York","48067","*****",
"0500000US36041","Hamilton County, New York","5090","*****",
"0500000US36043","Herkimer County, New York","60293","*****",
"0500000US36045","Jefferson County, New York","117445","*****",
"0500000US36047","Kings County, New York","2679620","*****",
"0500000US36049","Lewis County, New York","26690","*****",
"0500000US36051","Livingston County, New York","61980","*****",
"0500000US36053","Madison County, New York","68020","*****",
"0500000US36055","Monroe County, New York","756406","*****",
"0500000US36057","Montgomery County, New York","49624","*****",
"0500000US36059","Nassau County, New York","1389160","*****",
"0500000US36061","New York County, New York","1645867","*****",
"0500000US36063","Niagara County, New York","212230","*****",
"0500000US36065","Oneida County, New York","231055","*****",
"0500000US36067","Onondaga County, New York","472637","*****",
"0500000US36069","Ontario County, New York","112288","*****",
"0500000US36071","Orange County, New York","401237","*****",
"0500000US36073","Orleans County, New York","40148","*****",
"0500000US36075","Oswego County, New York","118037","*****",
"0500000US36077","Otsego County, New York","59678","*****",
"0500000US36079","Putnam County, New York","97942","*****",
"0500000US36081","Queens County, New York","2360826","*****",
"0500000US36083","Rensselaer County, New York","160943","*****",
"0500000US36085","Richmond County, New York","492925","*****",
"0500000US36087","Rockland County, New York","337326","*****",
"0500000US36089","St. Lawrence County, New York","108670","*****",
"0500000US36091","Saratoga County, New York","236328","*****",
"0500000US36093","Schenectady County, New York","159447","*****",
"0500000US36095","Schoharie County, New York","29970","*****",
"0500000US36097","Schuyler County, New York","17855","*****",
"0500000US36099","Seneca County, New York","33651","*****",
"0500000US36101","Steuben County, New York","93584","*****",
"0500000US36103","Suffolk County, New York","1524486","*****",
"0500000US36105","Sullivan County, New York","78725","*****",
"0500000US36107","Tioga County, New York","48344","*****",
"0500000US36109","Tompkins County, New York","102555","*****",
"0500000US36111","Ulster County, New York","182153","*****",
"0500000US36113","Warren County, New York","65684","*****",
"0500000US36115","Washington County, New York","61310","*****",
"0500000US36117","Wayne County, New York","91324","*****",
"0500000US36119","Westchester County, New York","997904","*****",
"0500000US36121","Wyoming County, New York","40338","*****",
"0500000US36123","Yates County, New York","24713","*****",
"0500000US37001","Alamance County, North Carolina","171779","*****",
"0500000US37003","Alexander County, North Carolina","36505","*****",
"0500000US37005","Alleghany County, North Carolina","10989","*****",
"0500000US37007","Anson County, North Carolina","22200","*****",
"0500000US37009","Ashe County, North Carolina","26759","*****",
"0500000US37011","Avery County, North Carolina","17679","*****",
"0500000US37013","Beaufort County, North Carolina","44711","*****",
"0500000US37015","Bertie County, North Carolina","17818","*****",
"0500000US37017","Bladen County, North Carolina","29807","*****",
"0500000US37019","Brunswick County, North Carolina","139721","*****",
"0500000US37021","Buncombe County, North Carolina","269449","*****",
"0500000US37023","Burke County, North Carolina","87799","*****",
"0500000US37025","Cabarrus County, North Carolina","226396","*****",
"0500000US37027","Caldwell County, North Carolina","80716","*****",
"0500000US37029","Camden County, North Carolina","10547","*****",
"0500000US37031","Carteret County, North Carolina","68353","*****",
"0500000US37033","Caswell County, North Carolina","22747","*****",
"0500000US37035","Catawba County, North Carolina","161011","*****",
"0500000US37037","Chatham County, North Carolina","76754","*****",
"0500000US37039","Cherokee County, North Carolina","28868","*****",
"0500000US37041","Chowan County, North Carolina","13835","*****",
"0500000US37043","Clay County, North Carolina","11186","*****",
"0500000US37045","Cleveland County, North Carolina","99527","*****",
"0500000US37047","Columbus County, North Carolina","50827","*****",
"0500000US37049","Craven County, North Carolina","101098","*****",
"0500000US37051","Cumberland County, North Carolina","335207","*****",
"0500000US37053","Currituck County, North Carolina","28616","*****",
"0500000US37055","Dare County, North Carolina","37160","*****",
"0500000US37057","Davidson County, North Carolina","169498","*****",
"0500000US37059","Davie County, North Carolina","43030","*****",
"0500000US37061","Duplin County, North Carolina","49312","*****",
"0500000US37063","Durham County, North Carolina","325101","*****",
"0500000US37065","Edgecombe County, North Carolina","49067","*****",
"0500000US37067","Forsyth County, North Carolina","383739","*****",
"0500000US37069","Franklin County, North Carolina","69680","*****",
"0500000US37071","Gaston County, North Carolina","228972","*****",
"0500000US37073","Gates County, North Carolina","10509","*****",
"0500000US37075","Graham County, North Carolina","8047","*****",
"0500000US37077","Granville County, North Carolina","61161","*****",
"0500000US37079","Greene County, North Carolina","20407","*****",
"0500000US37081","Guilford County, North Carolina","539557","*****",
"0500000US37083","Halifax County, North Carolina","48772","*****",
"0500000US37085","Harnett County, North Carolina","134718","*****",
"0500000US37087","Haywood County, North Carolina","62152","*****",
"0500000US37089","Henderson County, North Carolina","116469","*****",
"0500000US37091","Hertford County, North Carolina","21633","*****",
"0500000US37093","Hoke County, North Carolina","52612","*****",
"0500000US37095","Hyde County, North Carolina","4636","*****",
"0500000US37097","Iredell County, North Carolina","187839","*****",
"0500000US37099","Jackson County, North Carolina","42388","*****",
"0500000US37101","Johnston County, North Carolina","219042","*****",
"0500000US37103","Jones County, North Carolina","9263","*****",
"0500000US37105","Lee County, North Carolina","63560","*****",
"0500000US37107","Lenoir County, North Carolina","55071","*****",
"0500000US37109","Lincoln County, North Carolina","87933","*****",
"0500000US37111","McDowell County, North Carolina","44629","*****",
"0500000US37113","Macon County, North Carolina","37088","*****",
"0500000US37115","Madison County, North Carolina","21414","*****",
"0500000US37117","Martin County, North Carolina","21992","*****",
"0500000US37119","Mecklenburg County, North Carolina","1115403","*****",
"0500000US37121","Mitchell County, North Carolina","14989","*****",
"0500000US37123","Montgomery County, North Carolina","25839","*****",
"0500000US37125","Moore County, North Carolina","100759","*****",
"0500000US37127","Nash County, North Carolina","95015","*****",
"0500000US37129","New Hanover County, North Carolina","228134","*****",
"0500000US37131","Northampton County, North Carolina","17528","*****",
"0500000US37133","Onslow County, North Carolina","203686","*****",
"0500000US37135","Orange County, North Carolina","145919","*****",
"0500000US37137","Pamlico County, North Carolina","12317","*****",
"0500000US37139","Pasquotank County, North Carolina","40454","*****",
"0500000US37141","Pender County, North Carolina","61592","*****",
"0500000US37143","Perquimans County, North Carolina","13053","*****",
"0500000US37145","Person County, North Carolina","39131","*****",
"0500000US37147","Pitt County, North Carolina","171196","*****",
"0500000US37149","Polk County, North Carolina","19538","*****",
"0500000US37151","Randolph County, North Carolina","144403","*****",
"0500000US37153","Richmond County, North Carolina","43149","*****",
"0500000US37155","Robeson County, North Carolina","117573","*****",
"0500000US37157","Rockingham County, North Carolina","91209","*****",
"0500000US37159","Rowan County, North Carolina","147067","*****",
"0500000US37161","Rutherford County, North Carolina","64680","*****",
"0500000US37163","Sampson County, North Carolina","59317","*****",
"0500000US37165","Scotland County, North Carolina","34222","*****",
"0500000US37167","Stanly County, North Carolina","62723","*****",
"0500000US37169","Stokes County, North Carolina","44696","*****",
"0500000US37171","Surry County, North Carolina","71429","*****",
"0500000US37173","Swain County, North Carolina","14130","*****",
"0500000US37175","Transylvania County, North Carolina","33131","*****",
"0500000US37177","Tyrrell County, North Carolina","3389","*****",
"0500000US37179","Union County, North Carolina","240109","*****",
"0500000US37181","Vance County, North Carolina","42492","*****",
"0500000US37183","Wake County, North Carolina","1132103","*****",
"0500000US37185","Warren County, North Carolina","18803","*****",
"0500000US37187","Washington County, North Carolina","11051","*****",
"0500000US37189","Watauga County, North Carolina","54540","*****",
"0500000US37191","Wayne County, North Carolina","117480","*****",
"0500000US37193","Wilkes County, North Carolina","66125","*****",
"0500000US37195","Wilson County, North Carolina","78667","*****",
"0500000US37197","Yadkin County, North Carolina","37280","*****",
"0500000US37199","Yancey County, North Carolina","18538","*****",
"0500000US38001","Adams County, North Dakota","2190","*****",
"0500000US38003","Barnes County, North Dakota","10826","*****",
"0500000US38005","Benson County, North Dakota","5960","*****",
"0500000US38007","Billings County, North Dakota","839","100",
"0500000US38009","Bottineau County, North Dakota","6411","*****",
"0500000US38011","Bowman County, North Dakota","2975","*****",
"0500000US38013","Burke County, North Dakota","2184","*****",
"0500000US38015","Burleigh County, North Dakota","98443","*****",
"0500000US38017","Cass County, North Dakota","186328","*****",
"0500000US38019","Cavalier County, North Dakota","3691","*****",
"0500000US38021","Dickey County, North Dakota","5003","*****",
"0500000US38023","Divide County, North Dakota","2195","*****",
"0500000US38025","Dunn County, North Dakota","4049","*****",
"0500000US38027","Eddy County, North Dakota","2345","*****",
"0500000US38029","Emmons County, North Dakota","3297","*****",
"0500000US38031","Foster County, North Dakota","3388","*****",
"0500000US38033","Golden Valley County, North Dakota","1734","111",
"0500000US38035","Grand Forks County, North Dakota","72927","*****",
"0500000US38037","Grant County, North Dakota","2320","*****",
"0500000US38039","Griggs County, North Dakota","2309","118",
"0500000US38041","Hettinger County, North Dakota","2477","*****",
"0500000US38043","Kidder County, North Dakota","2391","*****",
"0500000US38045","LaMoure County, North Dakota","4135","139",
"0500000US38047","Logan County, North Dakota","1849","139",
"0500000US38049","McHenry County, North Dakota","5326","*****",
"0500000US38051","McIntosh County, North Dakota","2529","*****",
"0500000US38053","McKenzie County, North Dakota","14081","*****",
"0500000US38055","McLean County, North Dakota","9781","*****",
"0500000US38057","Mercer County, North Dakota","8366","*****",
"0500000US38059","Morton County, North Dakota","33192","*****",
"0500000US38061","Mountrail County, North Dakota","9648","*****",
"0500000US38063","Nelson County, North Dakota","3025","*****",
"0500000US38065","Oliver County, North Dakota","1832","110",
"0500000US38067","Pembina County, North Dakota","6853","*****",
"0500000US38069","Pierce County, North Dakota","3999","*****",
"0500000US38071","Ramsey County, North Dakota","11613","*****",
"0500000US38073","Ransom County, North Dakota","5663","*****",
"0500000US38075","Renville County, North Dakota","2282","*****",
"0500000US38077","Richland County, North Dakota","16548","*****",
"0500000US38079","Rolette County, North Dakota","12292","*****",
"0500000US38081","Sargent County, North Dakota","3828","*****",
"0500000US38083","Sheridan County, North Dakota","1338","110",
"0500000US38085","Sioux County, North Dakota","3896","*****",
"0500000US38087","Slope County, North Dakota","837","93",
"0500000US38089","Stark County, North Dakota","32989","*****",
"0500000US38091","Steele County, North Dakota","1774","118",
"0500000US38093","Stutsman County, North Dakota","21609","*****",
"0500000US38095","Towner County, North Dakota","2152","*****",
"0500000US38097","Traill County, North Dakota","8004","*****",
"0500000US38099","Walsh County, North Dakota","10553","*****",
"0500000US38101","Ward County, North Dakota","69532","*****",
"0500000US38103","Wells County, North Dakota","3990","*****",
"0500000US38105","Williams County, North Dakota","39076","*****",
"0500000US39001","Adams County, Ohio","27509","*****",
"0500000US39003","Allen County, Ohio","102087","*****",
"0500000US39005","Ashland County, Ohio","52522","*****",
"0500000US39007","Ashtabula County, Ohio","97666","*****",
"0500000US39009","Athens County, Ohio","61276","*****",
"0500000US39011","Auglaize County, Ohio","46263","*****",
"0500000US39013","Belmont County, Ohio","66554","*****",
"0500000US39015","Brown County, Ohio","43715","*****",
"0500000US39017","Butler County, Ohio","388327","*****",
"0500000US39019","Carroll County, Ohio","26761","*****",
"0500000US39021","Champaign County, Ohio","38715","*****",
"0500000US39023","Clark County, Ohio","135877","*****",
"0500000US39025","Clermont County, Ohio","208851","*****",
"0500000US39027","Clinton County, Ohio","42077","*****",
"0500000US39029","Columbiana County, Ohio","101723","*****",
"0500000US39031","Coshocton County, Ohio","36629","*****",
"0500000US39033","Crawford County, Ohio","41861","*****",
"0500000US39035","Cuyahoga County, Ohio","1256620","*****",
"0500000US39037","Darke County, Ohio","51751","*****",
"0500000US39039","Defiance County, Ohio","38300","*****",
"0500000US39041","Delaware County, Ohio","216074","*****",
"0500000US39043","Erie County, Ohio","75299","*****",
"0500000US39045","Fairfield County, Ohio","159371","*****",
"0500000US39047","Fayette County, Ohio","28901","*****",
"0500000US39049","Franklin County, Ohio","1318149","*****",
"0500000US39051","Fulton County, Ohio","42602","*****",
"0500000US39053","Gallia County, Ohio","29276","*****",
"0500000US39055","Geauga County, Ohio","95455","*****",
"0500000US39057","Greene County, Ohio","167567","*****",
"0500000US39059","Guernsey County, Ohio","38409","*****",
"0500000US39061","Hamilton County, Ohio","827671","*****",
"0500000US39063","Hancock County, Ohio","75072","*****",
"0500000US39065","Hardin County, Ohio","30622","*****",
"0500000US39067","Harrison County, Ohio","14528","*****",
"0500000US39069","Henry County, Ohio","27601","*****",
"0500000US39071","Highland County, Ohio","43285","*****",
"0500000US39073","Hocking County, Ohio","28104","*****",
"0500000US39075","Holmes County, Ohio","44273","*****",
"0500000US39077","Huron County, Ohio","58518","*****",
"0500000US39079","Jackson County, Ohio","32563","*****",
"0500000US39081","Jefferson County, Ohio","65280","*****",
"0500000US39083","Knox County, Ohio","62657","*****",
"0500000US39085","Lake County, Ohio","232236","*****",
"0500000US39087","Lawrence County, Ohio","57994","*****",
"0500000US39089","Licking County, Ohio","178844","*****",
"0500000US39091","Logan County, Ohio","46098","*****",
"0500000US39093","Lorain County, Ohio","313101","*****",
"0500000US39095","Lucas County, Ohio","430014","*****",
"0500000US39097","Madison County, Ohio","43961","*****",
"0500000US39099","Mahoning County, Ohio","227979","*****",
"0500000US39101","Marion County, Ohio","65366","*****",
"0500000US39103","Medina County, Ohio","182347","*****",
"0500000US39105","Meigs County, Ohio","22242","*****",
"0500000US39107","Mercer County, Ohio","42321","*****",
"0500000US39109","Miami County, Ohio","108818","*****",
"0500000US39111","Monroe County, Ohio","13401","*****",
"0500000US39113","Montgomery County, Ohio","536121","*****",
"0500000US39115","Morgan County, Ohio","13851","*****",
"0500000US39117","Morrow County, Ohio","35049","*****",
"0500000US39119","Muskingum County, Ohio","86393","*****",
"0500000US39121","Noble County, Ohio","14216","*****",
"0500000US39123","Ottawa County, Ohio","40367","*****",
"0500000US39125","Paulding County, Ohio","18827","*****",
"0500000US39127","Perry County, Ohio","35451","*****",
"0500000US39129","Pickaway County, Ohio","58809","*****",
"0500000US39131","Pike County, Ohio","27151","*****",
"0500000US39133","Portage County, Ohio","161217","*****",
"0500000US39135","Preble County, Ohio","40929","*****",
"0500000US39137","Putnam County, Ohio","34400","*****",
"0500000US39139","Richland County, Ohio","125008","*****",
"0500000US39141","Ross County, Ohio","76957","*****",
"0500000US39143","Sandusky County, Ohio","58885","*****",
"0500000US39145","Scioto County, Ohio","73716","*****",
"0500000US39147","Seneca County, Ohio","55062","*****",
"0500000US39149","Shelby County, Ohio","48145","*****",
"0500000US39151","Stark County, Ohio","374199","*****",
"0500000US39153","Summit County, Ohio","539361","*****",
"0500000US39155","Trumbull County, Ohio","201749","*****",
"0500000US39157","Tuscarawas County, Ohio","92840","*****",
"0500000US39159","Union County, Ohio","63411","*****",
"0500000US39161","Van Wert County, Ohio","28833","*****",
"0500000US39163","Vinton County, Ohio","12790","*****",
"0500000US39165","Warren County, Ohio","243189","*****",
