Urban Area GEOID,ZCTA5,Land Area,Water Area
22042,75212,9.871,0.096
22042,75214,7.307,0.988
22042,75215,5.975,0.002
22042,75216,13.15,0.026
22042,75217,18.478,0.067
22042,75218,6.899,0.67
22042,75219,2.289,0.0
22042,75220,11.314,0.581
22042,75223,3.1,0.0
22042,75224,5.741,0.011
22042,75225,4.666,0.018
22042,75226,1.077,0.0
22042,75227,11.351,0.013
22042,75228,11.439,0.017
22042,75229,12.446,0.168
22042,75230,7.135,0.036
22042,75231,5.513,0.027
22042,75232,8.825,0.004
22042,75233,3.57,0.003
22042,75234,10.248,0.109
22042,75235,6.659,0.011
22042,75236,12.329,0.002
22042,75237,6.665,0.0
22042,75238,6.582,0.0
22042,75240,3.779,0.008
22042,75241,19.926,0.068
22042,75243,9.21,0.011
22042,75244,4.62,0.003
22042,75246,0.466,0.001
22042,75247,6.621,0.029
22042,75248,7.424,0.047
22042,75249,3.297,0.016
22042,75251,0.594,0.004
22042,75252,5.131,0.011
22042,75253,9.791,0.241
22042,75254,3.245,0.0
22042,75261,13.932,0.069
22042,75270,0.004,0.0
22042,75287,5.537,0.018
22042,75390,0.046,0.0
22042,76001,10.678,0.004
22042,76002,7.131,0.008
22042,76005,3.305,0.362
22042,76006,4.571,0.045
22042,76008,0.974,0.003
22042,76009,0.392,0.0
22042,76010,8.81,0.0
22042,76011,8.132,0.029
22042,76012,8.197,0.071
22042,76013,8.976,0.504
22042,76014,5.736,0.009
22042,76015,4.266,0.002
22042,76016,8.846,0.992
22042,76017,10.207,0.021
22042,76018,7.853,0.01
22042,76020,14.914,0.007
22042,76021,7.256,0.01
22042,76022,2.697,0.0
22042,76028,38.171,0.053
22042,76034,13.069,0.101
22042,76036,14.912,0.034
22042,76039,6.403,0.012
22042,76040,7.601,0.01
22042,76051,19.842,0.042
22042,76052,17.722,0.083
22042,76053,7.913,0.087
22042,76054,3.805,0.003
22042,76060,5.447,0.01
22042,76063,27.608,0.04
22042,76065,5.848,0.0
22042,76071,0.413,0.0
22042,76084,1.016,0.0
22042,76092,20.413,0.175
22042,76102,4.509,0.081
22042,76103,6.108,0.033
22042,76104,5.87,0.0
22042,76105,5.893,0.0
22042,76106,14.477,0.112
22042,76107,10.715,0.091
22042,76108,16.332,1.175
22042,76109,8.165,0.048
22042,76110,5.732,0.044
22042,76111,7.414,0.101
22042,76112,11.33,0.319
22042,76114,9.686,0.082
22042,76115,4.645,0.001
22042,76116,11.98,0.024
22042,76117,10.883,0.108
22042,76118,6.779,0.109
22042,76119,15.934,1.338
22042,76120,7.483,0.021
22042,76123,6.88,0.023
22042,76126,9.489,0.015
22042,76127,2.166,0.0
22042,76129,0.083,0.0
22042,76131,14.365,0.065
22042,76132,7.416,0.024
22042,76133,9.323,0.006
22042,76134,8.603,0.003
22042,76135,12.019,0.31
22042,76137,13.586,0.084
22042,76140,17.17,0.054
22042,76148,4.708,0.005
22042,76155,3.525,0.0
22042,76164,3.948,0.087
22042,76177,19.504,0.099
22042,76179,21.32,2.595
22042,76180,9.301,0.035
22042,76182,8.659,0.001
22042,76244,14.907,0.048
22042,76247,3.114,0.017
22042,76248,15.837,0.042
22042,76262,27.771,0.307
22069,30720,17.764,0.032
22069,30721,29.335,0.003
22069,30736,0.149,0.0
22069,30740,5.076,0.009
22069,30755,5.165,0.034
22096,06470,11.391,0.204
22096,06482,3.709,0.009
22096,06776,22.621,0.226
22096,06777,0.012,0.0
22096,06784,1.632,0.052
22096,06801,12.091,0.0
22096,06804,19.126,0.2
22096,06810,12.479,0.089
22096,06811,18.224,1.902
22096,06812,9.825,2.536
22096,06877,2.146,0.009
22096,06896,0.311,0.0
22096,10509,3.709,0.279
22096,10560,0.496,0.166
22096,12563,0.717,0.345
22177,14437,3.195,0.0
22204,61832,20.373,0.807
22204,61833,1.46,0.0
22204,61834,3.166,0.0
22204,61858,0.932,0.055
22204,61883,1.863,0.0
22231,40422,12.477,0.05
22231,40440,1.137,0.002
22253,24540,18.156,0.159
22253,24541,17.924,0.397
22253,24586,0.175,0.001
22253,27311,0.042,0.0
22253,27315,0.015,0.0
22366,52722,19.384,1.498
22366,52748,3.203,0.0
22366,52753,2.707,0.0
22366,52767,0.274,0.24
22366,52768,0.201,0.0
22366,52801,0.387,0.16
22366,52802,3.483,0.144
22366,52803,5.139,0.309
22366,52804,8.701,0.018
22366,52806,13.963,0.0
22366,52807,8.226,0.0
22366,61201,16.399,1.74
22366,61239,0.532,0.0
22366,61240,2.956,0.132
22366,61241,3.809,0.115
22366,61244,11.08,1.347
22366,61256,1.23,0.0
22366,61264,9.718,0.607
22366,61265,18.511,1.291
22366,61275,1.173,0.0
22366,61278,0.642,0.0
22366,61282,3.142,0.0
22420,95616,6.771,0.024
22420,95618,5.391,0.011
22528,45005,17.582,0.53
22528,45042,1.664,0.0
22528,45066,13.901,0.013
22528,45068,2.539,0.0
22528,45301,0.111,0.0
22528,45305,4.16,0.008
22528,45309,0.044,0.0
22528,45315,5.363,0.0
22528,45322,7.102,0.015
22528,45323,2.07,0.0
22528,45324,16.935,0.003
22528,45341,2.245,0.036
22528,45342,17.032,0.125
22528,45344,1.521,0.0
22528,45370,0.057,0.0
22528,45371,2.645,0.001
22528,45377,13.093,0.002
22528,45385,2.739,0.035
22528,45402,4.366,0.141
22528,45403,3.147,0.013
22528,45404,7.558,0.363
22528,45405,3.968,0.077
22528,45406,4.982,0.005
22528,45409,3.677,0.039
22528,45410,2.407,0.0
22528,45414,17.397,0.301
22528,45415,6.008,0.086
22528,45416,1.937,0.0
22528,45417,13.586,0.155
22528,45419,3.726,0.0
22528,45420,6.444,0.024
22528,45423,0.01,0.0
22528,45424,18.079,0.039
22528,45426,10.389,0.022
22528,45428,0.455,0.0
22528,45429,9.899,0.013
22528,45430,4.839,0.004
22528,45431,11.729,0.003
22528,45432,7.133,0.002
22528,45433,7.109,0.063
22528,45434,7.187,0.021
22528,45435,0.177,0.0
22528,45439,6.235,0.243
22528,45440,7.952,0.017
22528,45449,6.641,0.151
22528,45458,17.839,0.023
22528,45459,14.195,0.055
22528,45469,0.018,0.0
22555,37321,8.364,0.237
22555,37338,0.756,0.0
22582,77535,5.407,0.0
22690,35601,21.958,0.318
22690,35603,14.267,0.057
22690,35640,0.628,0.003
22690,35671,1.577,0.023
22690,35673,5.04,0.006
22717,62521,24.26,2.93
22717,62522,6.474,0.0
22717,62523,0.447,0.0
22717,62526,17.704,0.0
22717,62532,0.17,0.0
22717,62535,2.427,0.0
22717,62537,0.077,0.0
22717,62549,3.547,0.003
22744,46733,6.559,0.006
22771,76234,6.198,0.0
22798,52101,5.196,0.043
22879,43512,12.369,0.535
22933,32433,4.88,0.211
22933,32435,2.29,0.056
22960,60112,1.199,0.0
22960,60115,15.759,0.176
22960,60178,8.674,0.066
22987,93215,7.357,0.0
22987,93250,0.008,0.0
22995,55328,3.093,0.0
23041,53115,9.095,2.755
23176,45833,3.437,0.028
23203,78840,18.54,0.083
23203,78843,0.268,0.0
23230,81416,6.227,0.05
23311,32130,1.664,0.0
23311,32713,11.688,0.719
23311,32720,18.068,0.036
23311,32723,0.014,0.0
23311,32724,25.266,0.911
23311,32725,20.784,0.668
23311,32738,17.316,2.341
23311,32744,1.636,0.061
23311,32763,12.27,0.12
23311,32764,0.278,0.0
23338,88030,8.197,0.0
23365,36732,4.549,0.032
23419,51442,4.493,0.009
23473,21629,3.266,0.036
23500,75006,1.282,0.0
23500,75007,0.042,0.0
23500,75019,16.524,0.97
23500,75022,10.625,0.019
23500,75028,15.082,0.062
23500,75057,6.571,0.232
23500,75063,0.412,0.0
23500,75065,4.788,0.01
23500,75067,13.295,0.065
23500,75068,4.84,0.131
23500,75077,13.621,0.091
23500,76051,0.465,0.0
23500,76201,5.461,0.032
23500,76203,0.009,0.0
23500,76205,7.133,0.037
23500,76207,9.0,0.072
23500,76208,14.684,0.039
23500,76209,6.654,0.0
23500,76210,13.738,0.107
23500,76226,6.255,0.03
23513,76207,1.929,0.004
23513,76226,3.773,0.013
23513,76247,1.36,0.008
23527,80002,6.496,0.147
23527,80003,6.58,0.159
23527,80004,7.15,0.152
23527,80005,8.355,0.112
23527,80007,9.418,0.115
23527,80010,5.139,0.001
23527,80011,17.705,0.013
23527,80012,7.6,0.0
23527,80013,10.637,0.0
23527,80014,6.426,0.0
23527,80015,11.621,0.203
23527,80016,23.428,0.0
23527,80017,7.787,0.009
23527,80018,3.037,0.0
23527,80019,3.084,0.001
23527,80020,14.48,0.21
23527,80021,15.619,0.379
23527,80022,19.374,0.296
23527,80023,9.27,0.206
23527,80024,0.022,0.0
23527,80027,3.461,0.038
23527,80030,2.635,0.137
23527,80031,8.44,0.049
23527,80033,8.339,0.261
23527,80045,0.894,0.001
23527,80110,6.378,0.154
23527,80111,9.656,0.007
23527,80112,17.791,0.128
23527,80113,7.671,0.068
23527,80120,8.366,0.398
23527,80121,7.212,0.013
23527,80122,7.114,0.017
23527,80123,12.023,1.678
23527,80124,5.969,0.0
23527,80125,1.041,0.015
23527,80126,10.817,0.006
23527,80127,13.616,0.329
23527,80128,9.664,0.761
23527,80129,7.04,0.004
23527,80130,4.789,0.002
23527,80134,17.536,0.062
23527,80138,7.949,0.015
23527,80202,1.156,0.0
23527,80203,1.093,0.0
23527,80204,5.481,0.0
23527,80205,4.645,0.046
23527,80206,2.478,0.0
23527,80207,3.92,0.0
23527,80209,3.503,0.021
23527,80210,6.089,0.02
23527,80211,4.514,0.037
23527,80212,3.563,0.431
23527,80214,4.669,0.016
23527,80215,5.458,0.099
23527,80216,10.132,0.063
23527,80218,1.583,0.0
23527,80219,7.381,0.084
23527,80220,5.171,0.0
23527,80221,9.085,0.264
23527,80222,3.825,0.0
23527,80223,5.306,0.024
23527,80224,3.279,0.0
23527,80226,8.113,0.12
23527,80227,7.812,0.138
23527,80228,7.361,0.036
23527,80229,12.511,0.638
23527,80230,2.755,0.0
23527,80231,4.882,0.0
23527,80232,3.884,0.172
23527,80233,7.724,0.066
23527,80234,7.043,0.081
23527,80235,3.396,0.02
23527,80236,3.212,0.0
23527,80237,3.624,0.007
23527,80238,6.792,0.012
23527,80239,8.328,0.0
23527,80241,6.575,0.248
23527,80246,1.671,0.002
23527,80247,2.913,0.0
23527,80249,5.899,0.0
23527,80260,4.764,0.031
23527,80264,0.007,0.0
23527,80266,0.139,0.0
23527,80290,0.008,0.0
23527,80293,0.003,0.0
23527,80294,0.012,0.0
23527,80401,17.424,0.537
23527,80403,8.938,0.156
23527,80419,0.109,0.0
23527,80465,3.813,0.028
23527,80601,11.839,0.049
23527,80602,12.391,0.12
23527,80603,5.563,0.041
23527,80621,0.013,0.0
23527,80640,11.067,1.569
23608,71832,4.812,0.02
23662,70634,12.963,0.083
23662,70659,1.566,0.004
23716,92240,10.828,0.0
23716,92241,2.899,0.0
23716,92258,0.352,0.0
23743,50009,9.83,0.012
23743,50021,12.096,0.0
23743,50023,16.686,0.0
23743,50032,0.421,0.0
23743,50035,2.621,0.0
23743,50047,0.011,0.001
23743,50061,0.377,0.0
23743,50111,11.037,0.018
23743,50131,13.265,0.021
23743,50211,4.166,0.0
23743,50226,0.519,0.0
23743,50263,7.516,0.012
23743,50265,11.234,0.002
23743,50266,15.639,0.022
23743,50309,2.714,0.184
23743,50310,7.625,0.038
23743,50311,2.552,0.0
23743,50312,5.63,0.249
23743,50313,12.03,0.207
23743,50314,2.469,0.066
23743,50315,10.269,0.249
23743,50316,3.567,0.035
23743,50317,18.306,0.883
23743,50319,0.182,0.0
23743,50320,10.732,0.453
23743,50321,8.214,0.097
23743,50322,10.824,0.023
23743,50323,8.965,0.0
23743,50324,1.404,0.0
23743,50325,7.132,0.09
23743,50327,6.71,0.128
23797,63020,4.4,0.14
23824,48001,6.395,0.025
23824,48005,0.422,0.001
23824,48009,4.965,0.012
23824,48015,1.752,0.0
23824,48017,2.196,0.0
23824,48021,5.149,0.002
23824,48023,2.946,0.022
23824,48025,8.041,0.017
23824,48026,4.141,0.016
23824,48030,2.818,0.0
23824,48033,9.127,0.006
23824,48034,4.299,0.0
23824,48035,8.791,0.04
23824,48036,8.347,0.179
23824,48038,10.905,0.126
23824,48042,12.868,0.023
23824,48043,4.077,0.113
23824,48044,13.496,0.066
23824,48045,13.009,0.559
23824,48047,15.227,0.137
23824,48048,2.887,0.011
23824,48051,8.083,0.068
23824,48064,0.377,0.0
23824,48065,4.235,0.008
23824,48066,9.86,0.027
23824,48067,4.558,0.002
23824,48069,0.571,0.0
23824,48070,1.489,0.001
23824,48071,7.095,0.0
23824,48072,2.397,0.0
23824,48073,7.394,0.0
23824,48075,7.251,0.0
23824,48076,7.094,0.0
23824,48080,4.398,0.164
23824,48081,3.91,0.005
23824,48082,3.308,0.022
23824,48083,8.615,0.0
23824,48084,6.183,0.0
23824,48085,9.302,0.166
23824,48088,4.421,0.0
23824,48089,8.005,0.001
23824,48091,7.91,0.0
23824,48092,8.149,0.036
23824,48093,5.893,0.02
23824,48094,9.071,0.058
23824,48095,4.102,0.007
23824,48098,9.399,0.017
23824,48101,7.044,0.016
23824,48111,1.076,0.054
23824,48114,0.064,0.0
23824,48117,3.022,0.026
23824,48120,4.7,0.16
23824,48122,2.72,0.024
23824,48124,8.823,0.044
23824,48125,4.05,0.0
23824,48126,8.373,0.013
23824,48127,7.687,0.008
23824,48128,2.31,0.052
23824,48134,15.345,0.089
23824,48135,5.863,0.0
23824,48138,8.208,0.168
23824,48141,6.253,0.001
23824,48146,5.836,0.011
23824,48150,12.117,0.157
23824,48152,12.018,0.013
23824,48154,11.578,0.003
23824,48164,7.754,0.003
23824,48165,4.446,0.0
23824,48167,8.53,0.152
23824,48168,10.892,0.224
23824,48170,18.459,0.107
23824,48173,9.141,0.511
23824,48174,30.587,0.22
23824,48178,1.033,0.0
23824,48179,2.056,0.095
23824,48180,23.616,0.018
23824,48183,17.847,0.195
23824,48184,7.2,0.001
23824,48185,12.172,0.009
23824,48186,8.259,0.006
23824,48187,17.555,0.012
23824,48188,15.104,0.002
23824,48192,5.174,0.007
23824,48193,7.153,0.093
23824,48195,6.875,0.0
23824,48198,0.02,0.0
23824,48201,1.895,0.0
23824,48202,3.352,0.0
23824,48203,8.211,0.008
23824,48204,5.026,0.0
23824,48205,6.352,0.0
23824,48206,3.094,0.0
23824,48207,5.73,0.091
23824,48208,3.209,0.0
23824,48209,6.803,0.173
23824,48210,4.942,0.0
23824,48211,4.244,0.0
23824,48212,5.29,0.0
23824,48213,6.525,0.0
23824,48214,5.051,0.0
23824,48215,3.949,0.0
23824,48216,2.268,0.0
23824,48217,2.308,0.053
23824,48218,2.181,0.028
23824,48219,8.432,0.002
23824,48220,4.423,0.0
23824,48221,5.195,0.0
23824,48223,6.051,0.0
23824,48224,5.769,0.0
23824,48225,2.674,0.0
23824,48226,1.216,0.0
23824,48227,7.503,0.0
23824,48228,8.906,0.014
23824,48229,2.799,0.014
23824,48230,3.255,0.0
23824,48233,0.034,0.0
23824,48234,7.816,0.0
23824,48235,6.245,0.0
23824,48236,7.478,0.008
23824,48237,5.147,0.0
23824,48238,5.4,0.0
23824,48239,9.471,0.02
23824,48240,3.749,0.0
23824,48242,7.21,0.132
23824,48243,0.014,0.0
23824,48301,7.356,0.209
23824,48302,11.031,1.542
23824,48304,11.397,0.098
23824,48306,15.739,0.026
23824,48307,15.221,0.058
23824,48309,15.563,0.017
23824,48310,8.838,0.03
23824,48312,11.144,0.078
23824,48313,8.672,0.134
23824,48314,7.789,0.033
23824,48315,12.878,0.146
23824,48316,11.249,0.207
23824,48317,12.039,0.478
23824,48320,1.095,0.404
23824,48322,11.723,0.067
23824,48323,8.593,1.059
23824,48324,8.579,4.571
23824,48326,16.95,0.678
23824,48327,11.314,0.489
23824,48328,8.93,1.841
23824,48329,9.875,2.221
23824,48331,9.31,0.012
23824,48334,9.07,0.014
23824,48335,7.219,0.004
23824,48336,9.314,0.0
23824,48340,7.658,0.118
23824,48341,6.735,0.191
23824,48342,5.229,0.058
23824,48346,12.575,0.783
23824,48348,17.366,0.768
23824,48350,1.761,0.165
23824,48356,5.901,1.174
23824,48357,4.807,0.052
23824,48359,8.227,0.287
23824,48360,6.499,0.508
23824,48362,8.642,1.514
23824,48363,1.457,0.0
23824,48370,0.068,0.026
23824,48371,10.605,1.167
23824,48374,9.073,0.103
23824,48375,8.377,0.028
23824,48377,9.605,0.888
23824,48380,9.132,0.226
23824,48381,6.461,0.109
23824,48382,13.151,1.624
23824,48383,8.555,0.888
23824,48386,10.542,2.341
23824,48390,12.476,0.93
23824,48393,12.847,0.252
23824,48442,0.556,0.0
23824,48462,0.046,0.051
23851,56501,9.202,9.93
23878,58301,5.072,0.006
23986,52742,4.004,0.0
24013,63841,7.744,0.094
24040,39525,5.067,0.087
24094,58601,12.258,0.077
24121,37029,2.488,0.009
24121,37055,13.963,0.054
24175,59725,2.747,0.0
24202,29536,6.096,0.039
24202,29547,0.234,0.004
24256,94505,3.487,1.106
24256,94513,0.026,0.005
24256,94514,0.689,0.0
24283,95620,4.395,0.003
24310,61021,7.817,0.385
24337,67801,10.918,0.128
24364,53533,3.255,0.0
24391,70086,0.804,0.157
24391,70341,2.448,0.0
24391,70346,5.746,0.15
24391,70390,1.412,0.0
24391,70391,0.118,0.0
24391,70393,0.09,0.0
24391,70723,4.533,0.275
24391,70725,0.497,0.0
24445,93620,1.973,0.0
24445,93665,0.319,0.0
24472,36301,19.342,0.095
24472,36303,21.848,0.009
24472,36305,10.635,0.046
24472,36350,3.262,0.0
24499,85607,4.842,0.0
24499,85626,0.639,0.0
24526,31533,11.1,0.155
24526,31535,5.494,0.053
24539,49406,1.501,0.219
24539,49408,0.382,0.001
24539,49453,2.348,0.321
24553,82633,3.279,0.0
24580,19901,17.905,0.534
24580,19902,3.883,0.0
24580,19904,14.053,0.253
24580,19934,5.71,0.015
24580,19936,0.206,0.0
24580,19938,1.538,0.0
24580,19943,6.945,0.059
24580,19946,1.674,0.0
24580,19962,10.461,0.036
24580,19977,9.212,0.14
24580,19979,0.484,0.0
24580,19980,0.233,0.0
24607,03820,15.899,0.789
24607,03823,0.107,0.0
24607,03839,3.893,0.001
24607,03851,0.159,0.0
24607,03867,15.247,0.083
24607,03868,5.366,0.0
24607,03869,0.069,0.0
24607,03878,8.988,0.136
24607,03901,2.341,0.029
24607,04027,0.243,0.0
24634,49047,3.557,0.047
24715,31021,16.35,0.085
24715,31027,4.081,0.079
24796,15801,6.433,0.055
24796,15840,0.726,0.0
24823,52001,15.112,0.051
24823,52002,7.606,0.0
24823,52003,8.871,0.023
24823,52068,0.259,0.0
24823,61025,2.319,0.014
24850,54874,0.13,0.0
24850,54880,17.047,1.652
24850,55802,2.54,1.209
24850,55803,5.199,0.009
24850,55804,3.915,0.0
24850,55805,1.443,0.0
24850,55806,3.373,0.629
24850,55807,5.158,1.447
24850,55808,2.196,0.001
24850,55810,4.593,0.0
24850,55811,19.258,0.0
24850,55812,1.936,0.0
24850,55814,0.078,0.0
24877,71639,2.936,0.0
24877,71662,0.171,0.0
24904,79029,4.937,0.0
24931,73533,13.611,0.064
24958,48131,3.901,0.037
25012,14048,6.889,0.045
25012,14063,5.864,0.0
25039,28334,7.992,0.014
25039,28339,3.12,0.039
25093,62832,4.061,0.021
25120,48429,3.402,0.042
25120,48476,0.378,0.006
25147,81301,8.45,0.033
25147,81303,1.001,0.0
25201,74701,10.39,0.009
25201,74730,1.616,0.007
25228,27278,1.213,0.0
25228,27312,2.787,0.009
25228,27510,3.198,0.005
25228,27514,10.038,0.102
25228,27516,16.119,0.071
25228,27517,10.785,0.071
25228,27560,3.112,0.049
25228,27599,0.1,0.0
25228,27701,5.249,0.0
25228,27703,29.095,0.229
25228,27704,19.194,0.131
25228,27705,18.414,0.126
25228,27707,18.899,0.074
25228,27708,0.436,0.0
25228,27709,5.732,0.012
25228,27712,18.154,0.218
25228,27713,20.829,0.209
25309,38024,12.976,0.088
25390,81631,3.406,0.018
25480,84005,2.021,0.0
25498,78852,21.145,0.141
25579,93219,1.35,0.0
25598,14052,5.745,0.017
25598,14059,0.074,0.0
25687,15059,0.115,0.002
25687,26034,1.64,0.53
25687,26050,1.062,0.004
25687,43920,12.69,0.092
25687,43968,0.019,0.0
25714,31023,5.962,0.072
25741,21601,11.15,0.133
25768,44413,2.907,0.0
25849,18301,15.885,0.227
25849,18321,2.584,0.015
25849,18327,0.56,0.0
25849,18332,1.492,0.032
25849,18355,0.07,0.0
25849,18360,16.083,0.041
25849,18372,2.263,0.0
25876,48730,2.601,0.0
25876,48763,2.404,0.0
25903,53120,3.797,0.0
25903,53149,0.344,0.638
25930,80615,2.16,0.0
25957,45320,4.494,0.001
25984,48827,2.805,0.055
26038,54701,13.688,0.286
26038,54703,25.752,2.574
26038,54720,4.656,0.539
26038,54729,18.272,0.553
26038,54742,0.128,0.0
26065,15931,2.279,0.012
26065,15948,0.311,0.0
26092,27048,0.273,0.0
26092,27288,13.963,0.016
26119,27932,3.586,0.069
26173,53534,6.15,0.191
26173,53563,0.04,0.0
26227,16412,2.175,0.062
26227,16444,0.262,0.013
26254,77957,3.695,0.0
26275,81620,6.022,0.097
26275,81632,5.581,0.129
26308,62401,10.551,0.029
26308,62467,3.025,0.0
26362,30635,5.021,0.027
26389,77437,7.828,0.008
26443,65026,3.338,0.0
26470,71730,20.262,0.0
26524,67042,7.446,0.008
26659,78621,4.767,0.0
26686,27909,15.891,0.0
26686,27921,0.624,0.009
26750,40121,7.905,0.004
26750,40155,0.502,0.001
26750,40160,12.347,0.039
26750,40162,0.262,0.001
26750,40175,5.258,0.041
26750,42701,27.594,0.405
26750,42724,1.53,0.002
26750,42740,0.328,0.004
26767,73644,9.013,0.0
26794,46507,6.439,0.364
26794,46514,27.165,1.496
26794,46516,17.184,0.859
26794,46517,15.421,0.006
26794,46526,13.628,0.209
26794,46528,12.31,0.189
26794,46530,0.087,0.0
26794,46553,1.371,0.0
26794,46561,0.132,0.0
26794,49112,1.203,0.0
26821,53121,6.94,0.056
26875,26241,6.267,0.0
26875,26253,0.852,0.0
26875,26283,0.001,0.0
26902,89801,12.56,0.0
26956,22827,2.756,0.013
26956,22840,2.049,0.011
26983,98926,8.84,0.021
27010,12428,2.533,0.005
27010,12458,0.771,0.025
27037,30536,1.256,0.0
27037,30539,0.326,0.0
27037,30540,11.63,0.112
27085,15010,0.193,0.0
27085,16117,6.13,0.125
27085,16136,0.515,0.0
27085,16157,0.522,0.0
27118,14814,2.052,0.018
27118,14845,13.77,0.068
27118,14864,0.267,0.012
27118,14871,1.149,0.0
27118,14872,0.324,0.001
27118,14901,4.314,0.141
27118,14903,2.537,0.001
27118,14904,4.059,0.16
27118,14905,3.226,0.054
27253,79821,6.238,0.0
27253,79835,4.191,0.161
27253,79836,4.02,0.05
27253,79849,7.123,0.031
27253,79901,2.2,0.008
27253,79902,6.531,0.012
27253,79903,3.05,0.0
27253,79904,6.19,0.001
27253,79905,6.567,0.089
27253,79906,4.51,0.0
27253,79907,13.388,0.008
27253,79908,1.748,0.0
27253,79911,1.387,0.0
27253,79912,20.486,0.058
27253,79915,8.896,0.066
27253,79916,1.904,0.0
27253,79918,7.638,0.0
27253,79920,0.138,0.0
27253,79922,6.681,0.083
27253,79924,12.181,0.0
27253,79925,17.46,0.007
27253,79927,20.078,0.023
27253,79928,23.472,0.005
27253,79930,5.796,0.008
27253,79932,9.845,0.126
27253,79934,6.572,0.0
27253,79935,3.466,0.0
27253,79936,19.313,0.021
27253,79938,13.691,0.0
27253,88008,3.662,0.084
27253,88021,3.117,0.0
27253,88063,4.345,0.145
27261,93422,17.303,0.044
27261,93446,9.836,0.0
27261,93465,2.825,0.0
27280,73036,8.715,0.005
27290,78538,2.3,0.0
27290,78543,2.85,0.0
27290,78558,0.123,0.0
27290,78562,0.604,0.0
27290,78599,0.377,0.0
27307,46036,4.632,0.0
27361,89301,3.096,0.0
27469,83617,5.73,0.079
27523,66801,11.187,0.081
27550,23847,6.542,0.059
27631,73701,12.892,0.002
27631,73703,16.097,0.012
27631,73705,0.498,0.0
27658,75119,12.418,0.349
27685,36322,1.023,0.0
27685,36330,22.724,0.058
27712,84627,1.746,0.0
27739,98823,4.272,0.0
27766,16415,5.448,0.053
27766,16417,3.077,0.02
27766,16421,0.881,0.009
27766,16423,2.201,0.0
27766,16426,0.207,0.0
27766,16441,0.6,0.0
27766,16501,0.716,0.0
27766,16502,2.479,0.0
27766,16503,2.435,0.0
27766,16504,2.758,0.0
27766,16505,8.794,0.009
27766,16506,10.587,0.052
27766,16507,2.091,0.056
27766,16508,2.804,0.008
27766,16509,13.947,0.014
27766,16510,8.047,0.006
27766,16511,5.717,0.002
27766,16546,0.103,0.0
27766,16550,0.01,0.0
27766,16563,0.437,0.0
27793,37650,5.926,0.005
27820,95320,1.988,0.0
27847,49829,9.573,0.062
27847,49837,7.801,0.098
27847,49894,0.69,0.0
27874,87511,1.61,0.0
27874,87522,3.369,0.006
27874,87532,12.057,0.156
27874,87537,0.979,0.0
27874,87566,1.158,0.001
27874,87567,0.965,0.0
27901,97022,0.23,0.0
27901,97023,2.761,0.006
27928,80517,12.15,0.271
27955,51334,3.45,0.0
28009,37329,0.054,0.0
28009,37331,4.452,0.0
28063,66025,2.62,0.042
28090,36027,6.229,0.011
28090,39854,0.725,0.0
28117,97401,9.277,0.023
28117,97402,18.742,0.0
28117,97403,4.012,0.0
28117,97404,7.467,0.0
28117,97405,12.471,0.0
28117,97408,4.279,0.04
28117,97448,0.022,0.0
28117,97477,9.364,0.0
28117,97478,7.85,0.0
28144,70535,7.133,0.03
28198,95501,6.332,0.885
28198,95503,9.982,0.022
28198,95521,0.636,0.001
28198,95524,0.269,0.0
